Liquidity_ItemId;Liquidity_ItemDescription;VersionVersion;TimeDATE;TimeMonth;Transaction_CurrencyId;Transaction_CurrencyDescription;Company_CodeId;Company_CodeDescription;Amount;AmountUnit
MILK;Milk Expenses;Actual;01/07/2022;202207;EUR;Euro;4000;BestRun Switzerland;0;EUR
MILK;Milk Expenses;Actual;01/01/2018;201801;USD;US Dollar;3000;BestRun USA;1269951.13;USD
LABOR;Labor;Actual;01/07/2022;202207;EUR;Euro;1000;BestRun Germany;0;EUR
MILK;Milk Expenses;Actual;01/08/2015;201508;USD;US Dollar;3000;BestRun USA;917289.78;USD
MILK;Milk Expenses;Actual;01/12/2015;201512;GBP;Pound Sterling;2000;BestRun UK;126705.08;GBP
ENERGY;Energy Expenses;Actual;01/07/2015;201507;GBP;Pound Sterling;2000;BestRun UK;74268.18;GBP
LABOR;Labor;Actual;01/07/2015;201507;USD;US Dollar;3000;BestRun USA;447485;USD
LABOR;Labor;Actual;01/08/2018;201808;GBP;Pound Sterling;2000;BestRun UK;81499;GBP
LABOR;Labor;Actual;01/09/2017;201709;GBP;Pound Sterling;4000;BestRun Switzerland;21270;GBP
LABOR;Labor;Actual;01/10/2017;201710;GBP;Pound Sterling;2000;BestRun UK;79112;GBP
LABOR;Labor;Actual;01/01/2021;202101;USD;US Dollar;3000;BestRun USA;533814.11;USD
LABOR;Labor;Actual;01/09/2015;201509;GBP;Pound Sterling;2000;BestRun UK;72180;GBP
LABOR;Labor;Actual;01/10/2022;202210;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
LABOR;Labor;Actual;01/02/2016;201602;USD;US Dollar;4000;BestRun Switzerland;89842;USD
LABOR;Labor;Actual;01/04/2018;201804;USD;US Dollar;3000;BestRun USA;473220;USD
LABOR;Labor;Actual;01/09/2022;202209;EUR;Euro;1000;BestRun Germany;0;EUR
LABOR;Labor;Actual;01/04/2020;202004;GBP;Pound Sterling;4000;BestRun Switzerland;23250;GBP
OTHER;Other Expenses;Actual;01/10/2015;201510;CHF;Swiss Franc;4000;BestRun Switzerland;13274;CHF
LABOR;Labor;Actual;01/03/2021;202103;USD;US Dollar;3000;BestRun USA;534316;USD
LABOR;Labor;Actual;01/02/2017;201702;USD;US Dollar;4000;BestRun Switzerland;89320;USD
OTHER;Other Expenses;Actual;01/03/2015;201503;GBP;Pound Sterling;4000;BestRun Switzerland;29759;GBP
OTHER;Other Expenses;Actual;01/05/2016;201605;USD;US Dollar;3000;BestRun USA;759409;USD
LABOR;Labor;Actual;01/09/2022;202209;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
OTHER;Other Expenses;Actual;01/10/2018;201810;EUR;Euro;1000;BestRun Germany;794416;EUR
OTHER;Other Expenses;Actual;01/09/2016;201609;EUR;Euro;1000;BestRun Germany;782931;EUR
LABOR;Labor;Actual;01/09/2021;202109;GBP;Pound Sterling;4000;BestRun Switzerland;23940;GBP
OTHER;Other Expenses;Actual;01/06/2019;201906;GBP;Pound Sterling;4000;BestRun Switzerland;37601;GBP
OTHER;Other Expenses;Actual;01/09/2019;201909;EUR;Euro;4000;BestRun Switzerland;168172;EUR
LABOR;Labor;Actual;01/01/2020;202001;EUR;Euro;1000;BestRun Germany;539883.91;EUR
OTHER;Other Expenses;Actual;01/11/2017;201711;CHF;Swiss Franc;4000;BestRun Switzerland;16851;CHF
OTHER;Other Expenses;Actual;01/08/2016;201608;CHF;Swiss Franc;4000;BestRun Switzerland;17475;CHF
OTHER;Other Expenses;Actual;01/05/2021;202105;USD;US Dollar;4000;BestRun Switzerland;171536;USD
LABOR;Labor;Actual;01/01/2019;201901;EUR;Euro;1000;BestRun Germany;524151.1;EUR
LABOR;Labor;Actual;01/02/2022;202202;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
OTHER;Other Expenses;Actual;01/08/2019;201908;EUR;Euro;1000;BestRun Germany;790676;EUR
LABOR;Labor;Actual;01/12/2015;201512;EUR;Euro;4000;BestRun Switzerland;103571;EUR
LABOR;Labor;Actual;01/06/2019;201906;GBP;Pound Sterling;4000;BestRun Switzerland;22560;GBP
OTHER;Other Expenses;Actual;01/09/2020;202009;USD;US Dollar;3000;BestRun USA;682111;USD
LABOR;Labor;Actual;01/11/2017;201711;GBP;Pound Sterling;2000;BestRun UK;76560;GBP
LABOR;Labor;Actual;01/04/2016;201604;EUR;Euro;4000;BestRun Switzerland;103260;EUR
LABOR;Labor;Actual;01/06/2021;202106;GBP;Pound Sterling;4000;BestRun Switzerland;23940;GBP
LABOR;Labor;Actual;01/11/2020;202011;EUR;Euro;1000;BestRun Germany;522960;EUR
OTHER;Other Expenses;Actual;01/04/2022;202204;EUR;Euro;1000;BestRun Germany;0;EUR
LABOR;Labor;Actual;01/07/2022;202207;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
OTHER;Other Expenses;Actual;01/12/2016;201612;EUR;Euro;1000;BestRun Germany;931745;EUR
OTHER;Other Expenses;Actual;01/02/2022;202202;GBP;Pound Sterling;2000;BestRun UK;0;GBP
OTHER;Other Expenses;Actual;01/03/2022;202203;GBP;Pound Sterling;2000;BestRun UK;0;GBP
OTHER;Other Expenses;Actual;01/02/2018;201802;USD;US Dollar;3000;BestRun USA;801345;USD
OTHER;Other Expenses;Actual;01/07/2022;202207;EUR;Euro;1000;BestRun Germany;0;EUR
OTHER;Other Expenses;Actual;01/01/2019;201901;EUR;Euro;4000;BestRun Switzerland;158903;EUR
OTHER;Other Expenses;Actual;01/03/2019;201903;GBP;Pound Sterling;2000;BestRun UK;118552;GBP
OTHER;Other Expenses;Actual;01/05/2017;201705;USD;US Dollar;3000;BestRun USA;1047249;USD
LABOR;Labor;Actual;01/09/2016;201609;USD;US Dollar;3000;BestRun USA;446040;USD
OTHER;Other Expenses;Actual;01/12/2019;201912;GBP;Pound Sterling;4000;BestRun Switzerland;32337;GBP
LABOR;Labor;Actual;01/01/2019;201901;GBP;Pound Sterling;2000;BestRun UK;83868.95;GBP
LABOR;Labor;Actual;01/09/2015;201509;USD;US Dollar;4000;BestRun Switzerland;90210;USD
OTHER;Other Expenses;Actual;01/02/2017;201702;CHF;Swiss Franc;4000;BestRun Switzerland;16307;CHF
OTHER;Other Expenses;Actual;01/09/2018;201809;USD;US Dollar;3000;BestRun USA;679431;USD
LABOR;Labor;Actual;01/01/2022;202201;EUR;Euro;1000;BestRun Germany;0;EUR
OTHER;Other Expenses;Actual;01/10/2021;202110;USD;US Dollar;4000;BestRun Switzerland;149012;USD
OTHER;Other Expenses;Actual;01/06/2017;201706;USD;US Dollar;4000;BestRun Switzerland;214479;USD
LABOR;Labor;Actual;01/09/2017;201709;CHF;Swiss Franc;4000;BestRun Switzerland;10650;CHF
LABOR;Labor;Actual;01/08/2019;201908;CHF;Swiss Franc;4000;BestRun Switzerland;11656;CHF
LABOR;Labor;Actual;01/10/2022;202210;GBP;Pound Sterling;2000;BestRun UK;0;GBP
OTHER;Other Expenses;Actual;01/10/2019;201910;GBP;Pound Sterling;2000;BestRun UK;112243;GBP
LABOR;Labor;Actual;01/05/2016;201605;GBP;Pound Sterling;4000;BestRun Switzerland;21328;GBP
LABOR;Labor;Actual;01/07/2021;202107;GBP;Pound Sterling;2000;BestRun UK;89063;GBP
LABOR;Labor;Actual;01/01/2022;202201;USD;US Dollar;4000;BestRun Switzerland;0;USD
LABOR;Labor;Actual;01/09/2018;201809;EUR;Euro;4000;BestRun Switzerland;109530;EUR
OTHER;Other Expenses;Actual;01/12/2021;202112;USD;US Dollar;3000;BestRun USA;724012;USD
OTHER;Other Expenses;Actual;01/11/2019;201911;EUR;Euro;1000;BestRun Germany;673388;EUR
OTHER;Other Expenses;Actual;01/07/2020;202007;GBP;Pound Sterling;2000;BestRun UK;179480;GBP
OTHER;Other Expenses;Actual;01/03/2021;202103;EUR;Euro;1000;BestRun Germany;697580;EUR
OTHER;Other Expenses;Actual;01/09/2018;201809;GBP;Pound Sterling;4000;BestRun Switzerland;31643;GBP
ENERGY;Energy Expenses;Actual;01/04/2022;202204;GBP;Pound Sterling;2000;BestRun UK;0;GBP
LABOR;Labor;Actual;01/09/2017;201709;USD;US Dollar;4000;BestRun Switzerland;95700;USD
OTHER;Other Expenses;Actual;01/03/2017;201703;GBP;Pound Sterling;2000;BestRun UK;137469;GBP
OTHER;Other Expenses;Actual;01/04/2016;201604;GBP;Pound Sterling;4000;BestRun Switzerland;31810;GBP
ENERGY;Energy Expenses;Actual;01/08/2020;202008;GBP;Pound Sterling;2000;BestRun UK;35296.71;GBP
ENERGY;Energy Expenses;Actual;01/01/2021;202101;CHF;Swiss Franc;4000;BestRun Switzerland;5364.74;CHF
OTHER;Other Expenses;Actual;01/10/2020;202010;EUR;Euro;4000;BestRun Switzerland;165145;EUR
OTHER;Other Expenses;Actual;01/06/2015;201506;USD;US Dollar;4000;BestRun Switzerland;171627;USD
OTHER;Other Expenses;Actual;01/12/2016;201612;GBP;Pound Sterling;2000;BestRun UK;150878;GBP
OTHER;Other Expenses;Actual;01/05/2018;201805;EUR;Euro;1000;BestRun Germany;936897;EUR
OTHER;Other Expenses;Actual;01/11/2022;202211;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
OTHER;Other Expenses;Actual;01/09/2022;202209;GBP;Pound Sterling;2000;BestRun UK;0;GBP
ENERGY;Energy Expenses;Actual;01/12/2022;202212;USD;US Dollar;4000;BestRun Switzerland;0;USD
ENERGY;Energy Expenses;Actual;01/04/2018;201804;EUR;Euro;4000;BestRun Switzerland;73892.87;EUR
OTHER;Other Expenses;Actual;01/01/2016;201601;USD;US Dollar;4000;BestRun Switzerland;130040;USD
ENERGY;Energy Expenses;Actual;01/08/2017;201708;GBP;Pound Sterling;2000;BestRun UK;75713.32;GBP
OTHER;Other Expenses;Actual;01/08/2022;202208;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
ENERGY;Energy Expenses;Actual;01/11/2020;202011;GBP;Pound Sterling;2000;BestRun UK;38326.6;GBP
OTHER;Other Expenses;Actual;01/01/2022;202201;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
OTHER;Other Expenses;Actual;01/05/2021;202105;EUR;Euro;4000;BestRun Switzerland;190215;EUR
OTHER;Other Expenses;Actual;01/07/2019;201907;USD;US Dollar;3000;BestRun USA;836173;USD
ENERGY;Energy Expenses;Actual;01/12/2015;201512;EUR;Euro;4000;BestRun Switzerland;90211.77;EUR
ENERGY;Energy Expenses;Actual;01/02/2022;202202;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
OTHER;Other Expenses;Actual;01/09/2015;201509;USD;US Dollar;3000;BestRun USA;598917;USD
ENERGY;Energy Expenses;Actual;01/04/2017;201704;USD;US Dollar;4000;BestRun Switzerland;103006.23;USD
ENERGY;Energy Expenses;Actual;01/11/2015;201511;GBP;Pound Sterling;4000;BestRun Switzerland;16109.31;GBP
ENERGY;Energy Expenses;Actual;01/03/2018;201803;GBP;Pound Sterling;4000;BestRun Switzerland;18013.64;GBP
OTHER;Other Expenses;Actual;01/09/2015;201509;GBP;Pound Sterling;4000;BestRun Switzerland;28125;GBP
LABOR;Labor;Actual;01/09/2018;201809;USD;US Dollar;3000;BestRun USA;473220;USD
ENERGY;Energy Expenses;Actual;01/07/2019;201907;USD;US Dollar;3000;BestRun USA;315487.58;USD
OTHER;Other Expenses;Actual;01/12/2017;201712;EUR;Euro;4000;BestRun Switzerland;208950;EUR
ENERGY;Energy Expenses;Actual;01/04/2017;201704;CHF;Swiss Franc;4000;BestRun Switzerland;11292.39;CHF
OTHER;Other Expenses;Actual;01/04/2019;201904;EUR;Euro;4000;BestRun Switzerland;165666;EUR
LABOR;Labor;Actual;01/05/2019;201905;GBP;Pound Sterling;2000;BestRun UK;83948;GBP
OTHER;Other Expenses;Actual;01/09/2021;202109;GBP;Pound Sterling;2000;BestRun UK;107823;GBP
ENERGY;Energy Expenses;Actual;01/12/2019;201912;CHF;Swiss Franc;4000;BestRun Switzerland;6101.46;CHF
ENERGY;Energy Expenses;Actual;01/07/2017;201707;GBP;Pound Sterling;4000;BestRun Switzerland;22652.95;GBP
LABOR;Labor;Actual;01/02/2016;201602;CHF;Swiss Franc;4000;BestRun Switzerland;9976;CHF
ENERGY;Energy Expenses;Actual;01/05/2021;202105;USD;US Dollar;4000;BestRun Switzerland;66617;USD
LABOR;Labor;Actual;01/08/2019;201908;USD;US Dollar;4000;BestRun Switzerland;104935;USD
OTHER;Other Expenses;Actual;01/01/2018;201801;USD;US Dollar;4000;BestRun Switzerland;172288;USD
OTHER;Other Expenses;Actual;01/03/2018;201803;EUR;Euro;1000;BestRun Germany;949249;EUR
LABOR;Labor;Actual;01/09/2021;202109;EUR;Euro;4000;BestRun Switzerland;119700;EUR
LABOR;Labor;Actual;01/12/2017;201712;USD;US Dollar;3000;BestRun USA;474734;USD
ENERGY;Energy Expenses;Actual;01/01/2021;202101;EUR;Euro;4000;BestRun Switzerland;54108.64;EUR
OTHER;Other Expenses;Actual;01/04/2015;201504;CHF;Swiss Franc;4000;BestRun Switzerland;15479;CHF
LABOR;Labor;Actual;01/06/2019;201906;EUR;Euro;4000;BestRun Switzerland;112830;EUR
OTHER;Other Expenses;Actual;01/02/2019;201902;USD;US Dollar;3000;BestRun USA;612006;USD
ENERGY;Energy Expenses;Actual;01/02/2018;201802;GBP;Pound Sterling;2000;BestRun UK;61767.68;GBP
LABOR;Labor;Actual;01/03/2020;202003;GBP;Pound Sterling;4000;BestRun Switzerland;24025;GBP
LABOR;Labor;Actual;01/03/2020;202003;GBP;Pound Sterling;2000;BestRun UK;86459;GBP
LABOR;Labor;Actual;01/04/2020;202004;CHF;Swiss Franc;4000;BestRun Switzerland;11610;CHF
LABOR;Labor;Actual;01/05/2015;201505;GBP;Pound Sterling;4000;BestRun Switzerland;20708;GBP
ENERGY;Energy Expenses;Actual;01/06/2016;201606;USD;US Dollar;4000;BestRun Switzerland;118736.88;USD
LABOR;Labor;Actual;01/01/2021;202101;GBP;Pound Sterling;2000;BestRun UK;88978.99;GBP
ENERGY;Energy Expenses;Actual;01/09/2019;201909;USD;US Dollar;4000;BestRun Switzerland;54612.09;USD
OTHER;Other Expenses;Actual;01/07/2022;202207;USD;US Dollar;3000;BestRun USA;0;USD
LABOR;Labor;Actual;01/11/2019;201911;EUR;Euro;4000;BestRun Switzerland;112830;EUR
LABOR;Labor;Actual;01/04/2016;201604;EUR;Euro;1000;BestRun Germany;464640;EUR
ENERGY;Energy Expenses;Actual;01/03/2021;202103;EUR;Euro;4000;BestRun Switzerland;62910.27;EUR
OTHER;Other Expenses;Actual;01/02/2018;201802;EUR;Euro;1000;BestRun Germany;833768;EUR
LABOR;Labor;Actual;01/01/2019;201901;GBP;Pound Sterling;4000;BestRun Switzerland;23289.99;GBP
LABOR;Labor;Actual;01/11/2016;201611;GBP;Pound Sterling;2000;BestRun UK;74340;GBP
SUGAR;Sugar Expenses;Actual;01/04/2022;202204;GBP;Pound Sterling;2000;BestRun UK;0;GBP
LABOR;Labor;Actual;01/05/2022;202205;USD;US Dollar;3000;BestRun USA;0;USD
OTHER;Other Expenses;Actual;01/11/2020;202011;EUR;Euro;1000;BestRun Germany;684798;EUR
LABOR;Labor;Actual;01/10/2018;201810;EUR;Euro;4000;BestRun Switzerland;113181;EUR
LABOR;Labor;Actual;01/02/2018;201802;EUR;Euro;1000;BestRun Germany;460068;EUR
SUGAR;Sugar Expenses;Actual;01/04/2017;201704;GBP;Pound Sterling;2000;BestRun UK;114394.74;GBP
LABOR;Labor;Actual;01/04/2015;201504;GBP;Pound Sterling;2000;BestRun UK;72180;GBP
OTHER;Other Expenses;Actual;01/09/2020;202009;GBP;Pound Sterling;2000;BestRun UK;113296;GBP
OTHER;Other Expenses;Actual;01/02/2020;202002;CHF;Swiss Franc;4000;BestRun Switzerland;13771;CHF
SUGAR;Sugar Expenses;Actual;01/01/2018;201801;EUR;Euro;1000;BestRun Germany;785211.5;EUR
ENERGY;Energy Expenses;Actual;01/04/2019;201904;EUR;Euro;1000;BestRun Germany;421647.79;EUR
SUGAR;Sugar Expenses;Actual;01/12/2018;201812;EUR;Euro;1000;BestRun Germany;573189.33;EUR
OTHER;Other Expenses;Actual;01/05/2017;201705;EUR;Euro;1000;BestRun Germany;1100436;EUR
OTHER;Other Expenses;Actual;01/07/2016;201607;EUR;Euro;4000;BestRun Switzerland;200598;EUR
OTHER;Other Expenses;Actual;01/06/2015;201506;USD;US Dollar;3000;BestRun USA;822313;USD
SUGAR;Sugar Expenses;Actual;01/10/2020;202010;USD;US Dollar;4000;BestRun Switzerland;67244.86;USD
ENERGY;Energy Expenses;Actual;01/12/2015;201512;GBP;Pound Sterling;4000;BestRun Switzerland;18148.17;GBP
SUGAR;Sugar Expenses;Actual;01/12/2016;201612;EUR;Euro;4000;BestRun Switzerland;146336.97;EUR
LABOR;Labor;Actual;01/03/2019;201903;CHF;Swiss Franc;4000;BestRun Switzerland;11656;CHF
ENERGY;Energy Expenses;Actual;01/03/2017;201703;EUR;Euro;1000;BestRun Germany;413556.32;EUR
LABOR;Labor;Actual;01/01/2018;201801;EUR;Euro;1000;BestRun Germany;508882.05;EUR
ENERGY;Energy Expenses;Actual;01/12/2019;201912;USD;US Dollar;3000;BestRun USA;263582.88;USD
SUGAR;Sugar Expenses;Actual;01/07/2019;201907;EUR;Euro;1000;BestRun Germany;339968.27;EUR
LABOR;Labor;Actual;01/11/2021;202111;GBP;Pound Sterling;4000;BestRun Switzerland;23940;GBP
SUGAR;Sugar Expenses;Actual;01/06/2021;202106;CHF;Swiss Franc;4000;BestRun Switzerland;11580.65;CHF
ENERGY;Energy Expenses;Actual;01/02/2015;201502;EUR;Euro;4000;BestRun Switzerland;41657.83;EUR
SUGAR;Sugar Expenses;Actual;01/10/2019;201910;GBP;Pound Sterling;4000;BestRun Switzerland;14776.94;GBP
ENERGY;Energy Expenses;Actual;01/06/2022;202206;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
OTHER;Other Expenses;Actual;01/11/2019;201911;USD;US Dollar;3000;BestRun USA;645871;USD
ENERGY;Energy Expenses;Actual;01/02/2022;202202;EUR;Euro;4000;BestRun Switzerland;0;EUR
LABOR;Labor;Actual;01/02/2018;201802;CHF;Swiss Franc;4000;BestRun Switzerland;10220;CHF
ENERGY;Energy Expenses;Actual;01/10/2016;201610;CHF;Swiss Franc;4000;BestRun Switzerland;11698.75;CHF
OTHER;Other Expenses;Actual;01/03/2016;201603;USD;US Dollar;3000;BestRun USA;647855;USD
LABOR;Labor;Actual;01/02/2019;201902;GBP;Pound Sterling;4000;BestRun Switzerland;21056;GBP
OTHER;Other Expenses;Actual;01/05/2022;202205;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
OTHER;Other Expenses;Actual;01/03/2017;201703;USD;US Dollar;3000;BestRun USA;827693;USD
SUGAR;Sugar Expenses;Actual;01/05/2019;201905;USD;US Dollar;3000;BestRun USA;495827.54;USD
OTHER;Other Expenses;Actual;01/03/2021;202103;CHF;Swiss Franc;4000;BestRun Switzerland;15470;CHF
OTHER;Other Expenses;Actual;01/06/2020;202006;EUR;Euro;1000;BestRun Germany;1225305;EUR
OTHER;Other Expenses;Actual;01/01/2015;201501;EUR;Euro;4000;BestRun Switzerland;176773;EUR
LABOR;Labor;Actual;01/02/2020;202002;USD;US Dollar;4000;BestRun Switzerland;101094;USD
LABOR;Labor;Actual;01/11/2015;201511;GBP;Pound Sterling;2000;BestRun UK;72180;GBP
LABOR;Labor;Actual;01/02/2020;202002;GBP;Pound Sterling;4000;BestRun Switzerland;22475;GBP
OTHER;Other Expenses;Actual;01/04/2018;201804;EUR;Euro;4000;BestRun Switzerland;197349;EUR
OTHER;Other Expenses;Actual;01/10/2016;201610;EUR;Euro;4000;BestRun Switzerland;182519;EUR
LABOR;Labor;Actual;01/05/2022;202205;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
ENERGY;Energy Expenses;Actual;01/03/2020;202003;EUR;Euro;4000;BestRun Switzerland;52945.44;EUR
ENERGY;Energy Expenses;Actual;01/11/2021;202111;EUR;Euro;4000;BestRun Switzerland;69600.11;EUR
SUGAR;Sugar Expenses;Actual;01/11/2018;201811;GBP;Pound Sterling;4000;BestRun Switzerland;29287.71;GBP
OTHER;Other Expenses;Actual;01/01/2020;202001;GBP;Pound Sterling;2000;BestRun UK;108801;GBP
LABOR;Labor;Actual;01/07/2021;202107;CHF;Swiss Franc;4000;BestRun Switzerland;12369;CHF
OTHER;Other Expenses;Actual;01/11/2018;201811;USD;US Dollar;3000;BestRun USA;794322;USD
SUGAR;Sugar Expenses;Actual;01/07/2020;202007;CHF;Swiss Franc;4000;BestRun Switzerland;9323.47;CHF
OTHER;Other Expenses;Actual;01/10/2021;202110;EUR;Euro;1000;BestRun Germany;750936;EUR
SUGAR;Sugar Expenses;Actual;01/08/2015;201508;EUR;Euro;4000;BestRun Switzerland;78911.56;EUR
SUGAR;Sugar Expenses;Actual;01/05/2017;201705;GBP;Pound Sterling;4000;BestRun Switzerland;40669.19;GBP
ENERGY;Energy Expenses;Actual;01/12/2022;202212;EUR;Euro;1000;BestRun Germany;0;EUR
LABOR;Labor;Actual;01/11/2022;202211;USD;US Dollar;4000;BestRun Switzerland;0;USD
ENERGY;Energy Expenses;Actual;01/09/2021;202109;CHF;Swiss Franc;4000;BestRun Switzerland;7236.71;CHF
LABOR;Labor;Actual;01/04/2020;202004;USD;US Dollar;4000;BestRun Switzerland;104580;USD
OTHER;Other Expenses;Actual;01/06/2022;202206;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
SUGAR;Sugar Expenses;Actual;01/01/2020;202001;EUR;Euro;1000;BestRun Germany;359787.08;EUR
ENERGY;Energy Expenses;Actual;01/05/2016;201605;GBP;Pound Sterling;2000;BestRun UK;88274.65;GBP
SUGAR;Sugar Expenses;Actual;01/11/2021;202111;USD;US Dollar;4000;BestRun Switzerland;115074.81;USD
SUGAR;Sugar Expenses;Actual;01/07/2017;201707;GBP;Pound Sterling;2000;BestRun UK;179053.93;GBP
OTHER;Other Expenses;Actual;01/07/2015;201507;EUR;Euro;4000;BestRun Switzerland;168827;EUR
SUGAR;Sugar Expenses;Actual;01/10/2019;201910;USD;US Dollar;4000;BestRun Switzerland;66042.04;USD
LABOR;Labor;Actual;01/04/2015;201504;GBP;Pound Sterling;4000;BestRun Switzerland;20040;GBP
SUGAR;Sugar Expenses;Actual;01/02/2022;202202;EUR;Euro;1000;BestRun Germany;0;EUR
LABOR;Labor;Actual;01/03/2017;201703;EUR;Euro;4000;BestRun Switzerland;109895;EUR
ENERGY;Energy Expenses;Actual;01/01/2021;202101;USD;US Dollar;3000;BestRun USA;232104.51;USD
SUGAR;Sugar Expenses;Actual;01/06/2016;201606;USD;US Dollar;4000;BestRun Switzerland;99815.62;USD
SUGAR;Sugar Expenses;Actual;01/01/2017;201701;CHF;Swiss Franc;4000;BestRun Switzerland;15124.99;CHF
SUGAR;Sugar Expenses;Actual;01/11/2017;201711;USD;US Dollar;3000;BestRun USA;721306.74;USD
SUGAR;Sugar Expenses;Actual;01/11/2016;201611;CHF;Swiss Franc;4000;BestRun Switzerland;14713.95;CHF
ENERGY;Energy Expenses;Actual;01/08/2015;201508;GBP;Pound Sterling;4000;BestRun Switzerland;19442.35;GBP
OTHER;Other Expenses;Actual;01/02/2022;202202;USD;US Dollar;3000;BestRun USA;0;USD
OTHER;Other Expenses;Actual;01/07/2021;202107;EUR;Euro;1000;BestRun Germany;740044;EUR
OTHER;Other Expenses;Actual;01/03/2020;202003;USD;US Dollar;3000;BestRun USA;633340;USD
ENERGY;Energy Expenses;Actual;01/03/2015;201503;USD;US Dollar;3000;BestRun USA;238241.04;USD
ENERGY;Energy Expenses;Actual;01/10/2015;201510;GBP;Pound Sterling;4000;BestRun Switzerland;15980.46;GBP
OTHER;Other Expenses;Actual;01/05/2015;201505;EUR;Euro;4000;BestRun Switzerland;183344;EUR
OTHER;Other Expenses;Actual;01/08/2019;201908;CHF;Swiss Franc;4000;BestRun Switzerland;17393;CHF
OTHER;Other Expenses;Actual;01/03/2016;201603;GBP;Pound Sterling;4000;BestRun Switzerland;30029;GBP
OTHER;Other Expenses;Actual;01/12/2020;202012;EUR;Euro;1000;BestRun Germany;666590;EUR
LABOR;Labor;Actual;01/07/2019;201907;GBP;Pound Sterling;2000;BestRun UK;83948;GBP
LABOR;Labor;Actual;01/06/2017;201706;USD;US Dollar;3000;BestRun USA;459420;USD
LABOR;Labor;Actual;01/06/2015;201506;EUR;Euro;1000;BestRun Germany;451110;EUR
OTHER;Other Expenses;Actual;01/03/2017;201703;EUR;Euro;4000;BestRun Switzerland;192101;EUR
LABOR;Labor;Actual;01/09/2017;201709;EUR;Euro;4000;BestRun Switzerland;106350;EUR
OTHER;Other Expenses;Actual;01/08/2021;202108;USD;US Dollar;4000;BestRun Switzerland;147977;USD
OTHER;Other Expenses;Actual;01/12/2018;201812;EUR;Euro;4000;BestRun Switzerland;181287;EUR
ENERGY;Energy Expenses;Actual;01/11/2015;201511;USD;US Dollar;3000;BestRun USA;345031.29;USD
OTHER;Other Expenses;Actual;01/01/2022;202201;USD;US Dollar;4000;BestRun Switzerland;0;USD
OTHER;Other Expenses;Actual;01/05/2020;202005;USD;US Dollar;3000;BestRun USA;903129;USD
ENERGY;Energy Expenses;Actual;01/01/2017;201701;EUR;Euro;1000;BestRun Germany;529285.64;EUR
LABOR;Labor;Actual;01/11/2017;201711;EUR;Euro;1000;BestRun Germany;478560;EUR
OTHER;Other Expenses;Actual;01/03/2019;201903;USD;US Dollar;3000;BestRun USA;711747;USD
ENERGY;Energy Expenses;Actual;01/07/2019;201907;GBP;Pound Sterling;2000;BestRun UK;52968.11;GBP
ENERGY;Energy Expenses;Actual;01/02/2019;201902;USD;US Dollar;3000;BestRun USA;294624.68;USD
ENERGY;Energy Expenses;Actual;01/05/2017;201705;EUR;Euro;1000;BestRun Germany;565028.53;EUR
LABOR;Labor;Actual;01/01/2016;201601;GBP;Pound Sterling;4000;BestRun Switzerland;21307.85;GBP
ENERGY;Energy Expenses;Actual;01/02/2022;202202;USD;US Dollar;3000;BestRun USA;0;USD
ENERGY;Energy Expenses;Actual;01/03/2017;201703;EUR;Euro;4000;BestRun Switzerland;92755.77;EUR
OTHER;Other Expenses;Actual;01/04/2017;201704;USD;US Dollar;4000;BestRun Switzerland;198256;USD
OTHER;Other Expenses;Actual;01/12/2019;201912;EUR;Euro;1000;BestRun Germany;720204;EUR
ENERGY;Energy Expenses;Actual;01/01/2015;201501;GBP;Pound Sterling;2000;BestRun UK;43136.68;GBP
LABOR;Labor;Actual;01/02/2016;201602;USD;US Dollar;3000;BestRun USA;431172;USD
OTHER;Other Expenses;Actual;01/12/2021;202112;GBP;Pound Sterling;2000;BestRun UK;120959;GBP
ENERGY;Energy Expenses;Actual;01/07/2022;202207;GBP;Pound Sterling;2000;BestRun UK;0;GBP
OTHER;Other Expenses;Actual;01/06/2018;201806;USD;US Dollar;4000;BestRun Switzerland;172144;USD
ENERGY;Energy Expenses;Actual;01/02/2017;201702;EUR;Euro;4000;BestRun Switzerland;84763.74;EUR
OTHER;Other Expenses;Actual;01/11/2018;201811;USD;US Dollar;4000;BestRun Switzerland;165790;USD
OTHER;Other Expenses;Actual;01/11/2019;201911;GBP;Pound Sterling;2000;BestRun UK;107367;GBP
OTHER;Other Expenses;Actual;01/12/2016;201612;GBP;Pound Sterling;4000;BestRun Switzerland;41593;GBP
OTHER;Other Expenses;Actual;01/01/2019;201901;EUR;Euro;1000;BestRun Germany;715499;EUR
ENERGY;Energy Expenses;Actual;01/11/2015;201511;USD;US Dollar;4000;BestRun Switzerland;72354.6;USD
