Liquidity_ItemId;Liquidity_ItemDescription;VersionVersion;TimeDATE;TimeMonth;TimeMonth;Transaction_CurrencyId;Transaction_CurrencyDescription;Company_CodeId;Company_CodeDescription;Amount;AmountUnit
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2022;202211;20221101;EUR;Euro;4000;BestRun Switzerland;499.27;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2021;202105;20210501;GBP;Pound Sterling;4000;BestRun Switzerland;142.04;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2021;202101;20210101;USD;US Dollar;4000;BestRun Switzerland;80.04;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2016;201606;20160601;GBP;Pound Sterling;4000;BestRun Switzerland;237.35;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2016;201609;20160901;USD;US Dollar;3000;BestRun USA;197.67;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2019;201902;20190201;USD;US Dollar;3000;BestRun USA;159.97;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2020;202001;20200101;CHF;Swiss Franc;4000;BestRun Switzerland;77.77;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2015;201509;20150901;USD;US Dollar;3000;BestRun USA;217.74;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2015;201507;20150701;GBP;Pound Sterling;2000;BestRun UK;193.12;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2019;201906;20190601;USD;US Dollar;4000;BestRun Switzerland;132.37;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2019;201907;20190701;USD;US Dollar;3000;BestRun USA;114.68;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2015;201508;20150801;EUR;Euro;4000;BestRun Switzerland;166.87;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2020;202008;20200801;EUR;Euro;1000;BestRun Germany;59.28;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2021;202105;20210501;EUR;Euro;4000;BestRun Switzerland;142.95;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2016;201611;20161101;USD;US Dollar;4000;BestRun Switzerland;139.2;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2021;202108;20210801;GBP;Pound Sterling;4000;BestRun Switzerland;104.15;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2019;201912;20191201;GBP;Pound Sterling;4000;BestRun Switzerland;168.07;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2016;201607;20160701;USD;US Dollar;3000;BestRun USA;179.09;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2015;201507;20150701;EUR;Euro;1000;BestRun Germany;176.94;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2022;202204;20220401;USD;US Dollar;3000;BestRun USA;201.45;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2021;202107;20210701;CHF;Swiss Franc;4000;BestRun Switzerland;84.28;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2018;201801;20180101;CHF;Swiss Franc;4000;BestRun Switzerland;138.57;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2022;202212;20221201;USD;US Dollar;3000;BestRun USA;678.29;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2022;202208;20220801;CHF;Swiss Franc;4000;BestRun Switzerland;684.06;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2018;201803;20180301;GBP;Pound Sterling;4000;BestRun Switzerland;132.89;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2017;201705;20170501;EUR;Euro;4000;BestRun Switzerland;132.93;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2020;202010;20201001;EUR;Euro;1000;BestRun Germany;90.44;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2021;202111;20211101;EUR;Euro;4000;BestRun Switzerland;151.51;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2016;201608;20160801;GBP;Pound Sterling;2000;BestRun UK;150.32;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2021;202111;20211101;GBP;Pound Sterling;2000;BestRun UK;131.69;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2016;201603;20160301;EUR;Euro;4000;BestRun Switzerland;183.89;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2019;201903;20190301;GBP;Pound Sterling;2000;BestRun UK;155.63;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2021;202104;20210401;EUR;Euro;4000;BestRun Switzerland;126.87;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2020;202006;20200601;CHF;Swiss Franc;4000;BestRun Switzerland;141.59;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2017;201702;20170201;CHF;Swiss Franc;4000;BestRun Switzerland;198.94;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2020;202011;20201101;USD;US Dollar;4000;BestRun Switzerland;80.09;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2020;202004;20200401;CHF;Swiss Franc;4000;BestRun Switzerland;102.34;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2018;201802;20180201;EUR;Euro;1000;BestRun Germany;160.08;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2017;201712;20171201;GBP;Pound Sterling;4000;BestRun Switzerland;148.78;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2022;202207;20220701;GBP;Pound Sterling;4000;BestRun Switzerland;473.22;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2018;201808;20180801;USD;US Dollar;3000;BestRun USA;89.03;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2022;202203;20220301;GBP;Pound Sterling;4000;BestRun Switzerland;164.9;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2018;201803;20180301;EUR;Euro;4000;BestRun Switzerland;123.86;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2016;201612;20161201;USD;US Dollar;3000;BestRun USA;202.77;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2018;201804;20180401;USD;US Dollar;3000;BestRun USA;135.71;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2018;201801;20180101;USD;US Dollar;4000;BestRun Switzerland;115.3;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2018;201812;20181201;GBP;Pound Sterling;2000;BestRun UK;115.01;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2016;201601;20160101;GBP;Pound Sterling;4000;BestRun Switzerland;185.59;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2020;202002;20200201;USD;US Dollar;4000;BestRun Switzerland;93.61;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2015;201506;20150601;USD;US Dollar;4000;BestRun Switzerland;110.12;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2022;202201;20220101;CHF;Swiss Franc;4000;BestRun Switzerland;137.89;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2021;202106;20210601;USD;US Dollar;4000;BestRun Switzerland;100.32;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2016;201603;20160301;EUR;Euro;1000;BestRun Germany;186.83;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2017;201710;20171001;USD;US Dollar;4000;BestRun Switzerland;176.97;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2020;202012;20201201;EUR;Euro;4000;BestRun Switzerland;147.11;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2021;202104;20210401;USD;US Dollar;4000;BestRun Switzerland;114.62;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2020;202003;20200301;EUR;Euro;4000;BestRun Switzerland;113;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2020;202010;20201001;CHF;Swiss Franc;4000;BestRun Switzerland;98.97;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2019;201908;20190801;GBP;Pound Sterling;4000;BestRun Switzerland;105.99;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2021;202110;20211001;GBP;Pound Sterling;2000;BestRun UK;129.37;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2021;202110;20211001;EUR;Euro;1000;BestRun Germany;127.66;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2022;202206;20220601;EUR;Euro;1000;BestRun Germany;316.94;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2022;202212;20221201;EUR;Euro;4000;BestRun Switzerland;659.29;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2016;201601;20160101;GBP;Pound Sterling;2000;BestRun UK;164.31;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2020;202001;20200101;GBP;Pound Sterling;2000;BestRun UK;72.91;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2018;201802;20180201;USD;US Dollar;4000;BestRun Switzerland;153.96;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2017;201709;20170901;CHF;Swiss Franc;4000;BestRun Switzerland;108.6;CHF
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
